CustomerID,CardNumber,Type,Limit
CID-464917,6892-8097-6540-6030,Travellers,1.00E+05
CID-35141,1565-2255-3581-8743,gold,50000
CID-92908,5072-5071-5402-8020,gold,1.00E+05
CID-341078,6064-4550-4113-3341,Shoppers,5.00E+05
CID-440192,9583-9889-3408-9787,gold,1.00E+05
CID-543573,1612-1491-6313-5484,gold,50000
CID-540052,8895-7741-6091-1052,Travellers,1.00E+05
CID-353516,4798-2849-2421-5862,Travellers,50000
CID-233784,6017-9949-1369-6099,Travellers,2.00E+05
CID-181143,5708-1341-6355-7564,gold,5.00E+05
CID-641917,2979-7447-1742-5588,gold,5.00E+05
CID-11925,2384-3870-5511-6408,Shoppers,50000
CID-460770,2765-6728-1921-2319,Shoppers,2.00E+05
CID-363265,8185-6962-3240-4215,Travellers,1.00E+05
CID-110959,4724-8270-3165-6063,Travellers,5.00E+05
CID-73265,7481-5744-2480-2877,Platinum,5.00E+05
CID-857742,7535-3094-9108-1023,gold,1.00E+05
CID-264808,2735-5843-2939-9930,Travellers,5.00E+05
CID-196180,4692-9987-7722-1712,Platinum,1.00E+05
CID-496484,3740-2330-1900-6260,Shoppers,2.00E+05
CID-150352,7622-1589-8470-9791,Platinum,50000
CID-511170,5778-9698-9743-7737,Travellers,1.00E+05
CID-129361,9585-8319-8645-8526,Platinum,1.00E+05
CID-855198,6140-2218-8248-3454,Shoppers,5.00E+05
CID-655191,7477-5926-3523-7515,gold,5.00E+05
CID-147555,6923-3000-7545-6822,Travellers,1.00E+05
CID-479237,7489-9460-1416-6228,Platinum,50000
CID-495205,1218-4972-9757-4363,Shoppers,1.00E+05
CID-403854,3454-2283-2838-3651,Travellers,1.00E+05
CID-334425,2978-6355-6796-9867,gold,1.00E+05
CID-8712,8729-3285-8361-8168,gold,1.00E+05
CID-277075,4016-3846-3528-5779,Travellers,50000
CID-329531,7429-9734-3503-6055,gold,2.00E+05
CID-122596,3592-5013-9498-5323,gold,1.00E+05
CID-884845,6719-9328-4317-9780,Travellers,1.00E+05
CID-537919,8362-9284-1880-6395,Travellers,2.00E+05
CID-407259,6540-1704-8644-6549,Platinum,1.00E+05
CID-630346,1346-9494-8667-5212,gold,1.00E+05
CID-594759,3827-4786-1991-5804,Platinum,5.00E+05
CID-544378,3695-4138-8029-3540,Platinum,2.00E+05
CID-348755,6627-7294-4928-3676,Shoppers,1.00E+05
CID-852746,3280-6157-6201-1394,Shoppers,50000
CID-180849,6399-9169-6974-4788,Shoppers,1.00E+05
CID-156487,6498-3841-8216-3640,Shoppers,50000
CID-129974,3063-7397-8060-5383,gold,1.00E+05
CID-659800,8873-6872-4783-3111,Shoppers,50000
CID-771100,6425-2717-1257-9118,Shoppers,50000
CID-497215,6834-7018-9982-7712,Shoppers,2.00E+05
CID-258730,4556-3028-8599-4177,gold,2.00E+05
CID-755432,5336-5499-2630-7379,Travellers,50000
CID-577900,7823-4920-8362-6293,gold,5.00E+05
CID-740676,4792-6755-9024-9365,gold,5.00E+05
CID-711813,3705-1503-4883-5876,gold,1.00E+05
CID-305359,6069-5664-1792-3522,Platinum,5.00E+05
CID-859549,3183-9916-1055-1927,Shoppers,1.00E+05
CID-77545,7646-1961-1280-6788,Platinum,2.00E+05
CID-409358,8817-1004-1892-9102,Platinum,1.00E+05
CID-226012,1248-1103-7316-7758,Platinum,1.00E+05
CID-571245,1950-3668-4525-8038,Platinum,1.00E+05
CID-869519,9921-6830-9600-2074,Platinum,1.00E+05
CID-133373,2637-3151-4346-9771,gold,1.00E+05
CID-797819,6833-5949-3392-9997,Shoppers,5.00E+05
CID-161923,7014-6427-1202-2991,Platinum,2.00E+05
CID-10424,7607-2034-3003-4433,gold,50000
CID-854378,6046-2986-7335-7267,gold,5.00E+05
CID-488559,2825-9157-4379-9393,gold,1.00E+05
CID-276774,4094-7354-6433-9802,Platinum,2.00E+05
CID-237979,6703-2401-6102-3147,gold,2.00E+05
CID-586638,7648-1909-9578-5144,gold,2.00E+05
CID-247774,4438-8922-9455-6244,gold,5.00E+05
CID-37003,8834-4632-6742-1882,gold,2.00E+05
CID-891714,6001-4684-4932-9990,Shoppers,5.00E+05
CID-51261,6693-7603-2515-6231,Travellers,2.00E+05
CID-799137,1083-6011-5044-8944,Shoppers,50000
CID-441894,6200-8245-9261-4925,Platinum,2.00E+05
CID-23494,1557-7362-5859-1136,Platinum,50000
CID-440939,8679-1935-6194-8148,Travellers,2.00E+05
CID-456428,4193-5948-5022-6574,Platinum,5.00E+05
CID-173210,8666-6585-7126-2311,Travellers,1.00E+05
CID-98838,9323-3033-5607-1941,gold,1.00E+05
CID-21418,4994-2635-8210-4710,Travellers,1.00E+05
CID-321368,1974-3307-2023-6154,Platinum,5.00E+05
CID-851031,6131-4045-7693-8040,Shoppers,1.00E+05
CID-890084,7717-1937-6535-9703,gold,1.00E+05
CID-88040,1773-3345-7012-4383,gold,50000
CID-861402,7542-6438-7358-8081,Travellers,50000
CID-400803,7507-7928-6414-6769,Platinum,2.00E+05
CID-469671,7826-8209-2202-1618,Platinum,1.00E+05
CID-795777,3085-9555-8767-7651,Shoppers,5.00E+05
CID-236620,3915-1069-5985-6687,Travellers,2.00E+05
CID-664067,3783-3480-5837-6898,Shoppers,5.00E+05
CID-733968,2821-4627-3348-7249,gold,50000
CID-852073,9998-7529-3204-3867,Travellers,5.00E+05
CID-856253,1953-9379-5831-9556,Travellers,1.00E+05
CID-58156,2720-3314-9465-7888,Platinum,1.00E+05
CID-284225,4561-4507-3561-8101,Platinum,2.00E+05
CID-394511,1264-4915-4982-1866,Shoppers,5.00E+05
CID-702332,5991-4194-6900-2045,gold,5.00E+05
CID-616188,2773-7101-6530-3638,gold,50000
CID-117141,7412-2069-1675-1200,Platinum,1.00E+05
CID-583962,1234-7755-2382-9792,gold,50000
CID-658535,8239-8341-6587-5726,Shoppers,1.00E+05
CID-647338,3044-1476-4332-5869,Platinum,1.00E+05
CID-875985,9971-8751-9198-7778,Shoppers,2.00E+05
CID-366664,3932-6347-1447-7100,Travellers,1.00E+05
CID-287936,4577-3250-5861-5403,Platinum,1.00E+05
CID-447583,1078-5044-6576-4008,Shoppers,1.00E+05
CID-162153,9759-6537-8675-5565,Platinum,50000
CID-420706,7441-7385-3854-6485,Platinum,5.00E+05
CID-324297,4402-8014-7294-1861,Travellers,1.00E+05
CID-368987,5610-8190-8830-1660,Shoppers,1.00E+05
CID-396570,5341-2924-3263-9018,Shoppers,50000
CID-863380,9513-8383-7475-9915,Travellers,50000
CID-344596,5575-1515-1774-1235,Travellers,1.00E+05
CID-472042,9102-3548-6801-5066,Travellers,1.00E+05
CID-217961,4593-4266-5092-7200,gold,50000
CID-830205,3608-9406-5126-4188,Travellers,2.00E+05
CID-622818,7085-4747-2703-6695,Shoppers,50000
CID-541107,7444-8490-4770-9078,Shoppers,2.00E+05
CID-130939,3596-6260-2342-5993,Travellers,1.00E+05
CID-677333,1916-7005-9410-7185,gold,50000
CID-743964,2428-4716-6255-2334,Travellers,2.00E+05
CID-721970,5491-3672-8832-8616,gold,50000
CID-834862,5917-2157-4139-8607,gold,50000
CID-716084,9723-7644-2934-9675,Travellers,5.00E+05
CID-365158,9592-7908-4065-7779,Platinum,2.00E+05
CID-557462,3039-4754-8240-2104,Platinum,1.00E+05
CID-449282,1654-3570-5224-9587,gold,1.00E+05
CID-532354,4908-9105-4642-7126,Shoppers,1.00E+05
CID-828548,7265-9140-4110-1450,Platinum,2.00E+05
CID-627415,5729-3234-3840-1354,gold,1.00E+05
CID-303658,9758-3292-5652-8917,Shoppers,1.00E+05
CID-175240,6465-5457-3227-8289,Shoppers,1.00E+05
CID-689316,6880-6268-1640-3117,Shoppers,1.00E+05
CID-313508,9673-7369-1817-1809,Platinum,1.00E+05
CID-45970,6958-5461-6550-5281,Platinum,2.00E+05
CID-536685,6415-4272-1118-3239,Travellers,1.00E+05
CID-552851,9166-2716-4280-1048,Platinum,1.00E+05
CID-280862,4960-7759-8730-8320,gold,1.00E+05
CID-893092,3382-2238-1942-5199,Travellers,2.00E+05
CID-308019,8567-4555-5266-9711,Platinum,1.00E+05
CID-72876,7925-5591-5103-2216,Shoppers,1.00E+05
CID-389741,5376-2373-4162-8801,Travellers,1.00E+05
CID-799723,6868-3042-9527-9572,Travellers,5.00E+05
CID-696050,2805-8006-2678-5520,Travellers,2.00E+05
CID-143904,5743-6150-3139-7550,Shoppers,1.00E+05
CID-664413,3582-1560-5167-7884,gold,2.00E+05
CID-571616,6325-6050-2034-1503,gold,5.00E+05
CID-817157,8295-6859-6098-6703,Shoppers,1.00E+05
CID-124718,1152-1659-7084-3990,Platinum,2.00E+05
CID-656097,3978-2222-2881-6280,gold,1.00E+05
CID-635011,2017-4445-2264-5934,gold,2.00E+05
CID-635468,4917-1478-8520-1895,gold,50000
CID-561004,3315-2232-9747-8865,Travellers,1.00E+05
CID-260740,8030-9705-2839-2812,Travellers,50000
CID-204839,9668-4357-2416-4480,Platinum,5.00E+05
CID-457345,3755-4302-3705-9589,Platinum,1.00E+05
CID-103961,7361-3857-8318-7408,gold,1.00E+05
CID-191570,9944-1670-4485-4531,Travellers,2.00E+05
CID-593180,9453-4958-6720-1343,Travellers,1.00E+05
CID-89371,4165-7961-6818-5375,Shoppers,50000
CID-33376,9952-9903-3405-5808,Travellers,2.00E+05
CID-493858,1286-6910-5845-1441,gold,1.00E+05
CID-522555,5396-2497-6938-1151,Travellers,1.00E+05
CID-641951,3275-5752-8687-3372,Travellers,50000
CID-649748,9316-6291-7331-2008,gold,2.00E+05
CID-485600,9817-7090-5569-3109,gold,1.00E+05
CID-842776,3938-9800-7155-4775,gold,2.00E+05
CID-198837,9132-1310-5097-6471,gold,1.00E+05
CID-62395,3701-9198-8406-9075,Travellers,5.00E+05
CID-840468,9710-1625-8394-6498,Shoppers,2.00E+05
CID-608523,9222-4560-2758-3863,Platinum,1.00E+05
CID-189785,6786-8286-5752-2376,Travellers,1.00E+05
CID-320023,7715-5532-4171-2829,Travellers,5.00E+05
CID-59543,9302-4610-4805-6267,Travellers,2.00E+05
CID-414427,4530-9924-3613-3060,Travellers,50000
CID-658587,7540-2220-9316-9391,Platinum,1.00E+05
CID-713602,3684-1246-9454-3250,Shoppers,2.00E+05
CID-260581,4930-2801-5932-9146,Shoppers,50000
CID-324539,3863-6802-3827-2130,gold,2.00E+05
CID-289957,7134-9067-7895-2318,gold,1.00E+05
CID-151284,6412-6376-6904-9541,Platinum,2.00E+05
CID-658510,4426-3257-2239-3045,Shoppers,1.00E+05
CID-35408,3497-5564-5871-4549,Travellers,1.00E+05
CID-401604,2308-5937-5012-3825,Travellers,1.00E+05
CID-190202,4793-7394-1484-1497,Travellers,1.00E+05
CID-210498,5989-9348-5494-8031,Travellers,1.00E+05
CID-864928,3465-6017-5391-6074,Shoppers,1.00E+05
CID-476665,9657-7147-9247-5618,Shoppers,2.00E+05
CID-480951,3743-3547-6208-4806,gold,5.00E+05
CID-655556,4904-2204-6342-4805,Travellers,50000
CID-100448,3876-9116-5031-3913,Platinum,50000
CID-265335,5993-9712-1731-8647,Travellers,2.00E+05
CID-349037,6047-1343-3569-3472,Travellers,2.00E+05
CID-191359,6078-1353-5458-5262,Travellers,2.00E+05
CID-482694,5380-7000-3355-3515,Travellers,5.00E+05
CID-507345,7928-4378-3105-9507,gold,50000
CID-49441,6177-5179-4314-7238,Shoppers,50000
CID-97909,9920-3611-6956-9280,Platinum,5.00E+05
CID-819816,6317-4727-3432-9837,Shoppers,2.00E+05
CID-565499,8194-6696-8883-4709,Shoppers,2.00E+05
CID-888898,2238-7965-7835-3956,Travellers,1.00E+05
CID-584481,1418-1269-7020-2199,Travellers,1.00E+05
CID-848797,9229-4459-1271-7594,gold,5.00E+05
CID-239268,9294-8580-6332-1568,Platinum,1.00E+05
CID-751176,6066-4308-1933-1316,Travellers,1.00E+05
CID-658004,9339-3882-3448-8400,Travellers,5.00E+05
CID-76625,8616-3749-9172-3946,Travellers,1.00E+05
CID-141162,3471-9359-8187-4182,Platinum,5.00E+05
CID-853538,4866-3818-2448-4526,Travellers,5.00E+05
CID-878789,1745-3874-7173-2889,Platinum,2.00E+05
CID-89080,3565-2148-1454-9339,gold,1.00E+05
CID-688917,6485-7047-8442-3064,Travellers,5.00E+05
CID-395309,4892-2794-1770-8748,Platinum,2.00E+05
CID-512049,9806-6864-4942-9284,Travellers,1.00E+05
CID-271098,3295-4657-2441-1366,gold,50000
CID-810544,2634-2909-4664-5139,Platinum,5.00E+05
CID-339775,5033-8917-9238-5330,Shoppers,50000
CID-405231,1409-7889-9573-5195,Platinum,50000
CID-3200,4079-8663-1142-7690,Platinum,1.00E+05
CID-174190,7393-7861-8024-4281,Shoppers,50000
CID-181849,6234-5215-6213-3353,Travellers,2.00E+05
CID-692607,4376-7699-4233-7312,Platinum,2.00E+05
CID-735550,8386-1641-6156-2290,Platinum,2.00E+05
CID-704056,5157-1678-7401-7097,gold,1.00E+05
CID-306798,3136-3166-2462-5418,Shoppers,50000
CID-718348,7083-5223-4310-4282,gold,2.00E+05
CID-884258,1381-4602-4628-1798,Travellers,2.00E+05
CID-70583,8634-4332-9360-2405,gold,1.00E+05
CID-564484,2131-9768-4391-2025,gold,1.00E+05
CID-757911,4973-2908-9457-1058,Travellers,5.00E+05
CID-635914,9394-7494-3152-6028,gold,2.00E+05
CID-305948,9300-9421-6827-2006,Platinum,2.00E+05
CID-839416,7945-4658-9827-8819,gold,5.00E+05
CID-12359,1279-3249-8368-6748,Platinum,1.00E+05
CID-562376,5837-5882-2070-1811,Platinum,50000
CID-866622,7182-5999-9792-6846,gold,1.00E+05
CID-107297,2161-8079-4476-8454,Shoppers,1.00E+05
CID-144919,1641-4812-4123-9904,Travellers,1.00E+05
CID-741984,2406-4291-6808-5531,Travellers,1.00E+05
CID-447512,5115-1847-8757-2906,Platinum,5.00E+05
CID-115519,6510-5705-5523-6749,Shoppers,50000
CID-389844,7200-5112-8230-5880,Shoppers,1.00E+05
CID-237222,6920-5055-8332-8265,Shoppers,50000
CID-713352,6770-8677-3966-6654,Shoppers,1.00E+05
CID-164426,2849-7700-9605-4346,Platinum,2.00E+05
CID-263474,7986-9984-8754-1967,gold,2.00E+05
CID-330609,3256-7295-2488-1462,Travellers,50000
CID-13982,3784-4641-4882-5457,gold,50000
CID-110042,9910-9400-1882-4337,Shoppers,50000
CID-188880,6324-8550-5067-5280,Travellers,1.00E+05
CID-636401,2203-6839-2214-5498,gold,1.00E+05
CID-226488,1564-6475-3790-9096,Shoppers,1.00E+05
CID-929,7424-1486-1190-6510,Platinum,1.00E+05
CID-831912,9555-7646-6483-6994,Travellers,5.00E+05
CID-662351,3535-1982-1679-4640,Platinum,50000
CID-535779,6808-9381-6756-2276,gold,1.00E+05
CID-321049,4748-7080-1790-7887,Platinum,1.00E+05
CID-454885,7294-6500-7081-6939,Platinum,1.00E+05
CID-394428,9843-5085-1615-4846,gold,50000
CID-433047,2582-1022-3004-7740,gold,1.00E+05
CID-831481,1567-5453-6995-1154,Shoppers,1.00E+05
CID-662429,9533-5870-5411-8693,gold,2.00E+05
CID-664964,9854-6586-6468-8273,Shoppers,5.00E+05
CID-702256,4224-1990-4344-9448,Travellers,5.00E+05
CID-304252,5702-4499-3575-7785,Platinum,2.00E+05
CID-188575,3821-1187-3733-1873,gold,2.00E+05
CID-625177,5639-3421-5970-7207,gold,2.00E+05
CID-252291,6548-9878-7611-1174,Travellers,5.00E+05
CID-553443,5023-1414-1516-7781,Platinum,2.00E+05
CID-508725,4344-8420-3825-1988,gold,1.00E+05
CID-561106,3060-2256-6934-5550,Platinum,5.00E+05
CID-502539,4790-5514-7360-4546,Shoppers,1.00E+05
CID-783902,2344-2923-6057-5031,Platinum,50000
CID-456963,1622-8894-6229-6461,Travellers,1.00E+05
CID-235450,9647-9607-5121-3406,gold,1.00E+05
CID-313240,5058-9114-9236-7794,Shoppers,1.00E+05
CID-326035,2288-8541-2547-8093,Platinum,1.00E+05
CID-370541,6045-9029-3720-8095,Travellers,2.00E+05
CID-574442,9565-7918-4762-2337,gold,1.00E+05
CID-103833,5965-9349-9954-7937,gold,1.00E+05
CID-210621,1124-4368-8283-7657,Travellers,50000
CID-441423,9329-1067-7488-9274,gold,1.00E+05
CID-199765,2270-1386-1354-9418,Travellers,2.00E+05
CID-825379,1143-3215-5701-7914,Travellers,1.00E+05
CID-280538,7926-3007-7476-5161,Travellers,5.00E+05
CID-486523,5585-7214-6288-9040,Platinum,1.00E+05
CID-591245,8945-7610-2282-3878,Travellers,5.00E+05
CID-415552,1986-1719-7321-6501,gold,50000
CID-488996,7013-6440-7738-6144,Travellers,1.00E+05
CID-752845,9862-8784-6626-1392,Shoppers,1.00E+05
CID-163555,1262-9468-2905-3092,Shoppers,1.00E+05
CID-539578,4697-1877-7897-7601,gold,5.00E+05
CID-286022,9141-6948-7385-7130,Travellers,1.00E+05
CID-167627,4527-5839-1444-5856,Travellers,1.00E+05
CID-65494,7591-6145-5362-5558,gold,1.00E+05
CID-503073,5242-6443-7777-9517,Platinum,1.00E+05
CID-633238,9502-5330-5321-8175,Platinum,2.00E+05
CID-870357,9250-3585-1159-9002,gold,50000
CID-389034,1937-6419-8165-3143,Platinum,5.00E+05
CID-404142,1812-4475-3184-3729,gold,2.00E+05
CID-680263,3890-9076-4030-4641,Travellers,2.00E+05
CID-487994,7459-3604-7324-6233,Platinum,5.00E+05
CID-237742,7605-1132-8146-1535,Travellers,50000
CID-711991,1936-6274-5363-4149,gold,50000
CID-58046,8033-1870-3339-6692,gold,2.00E+05
CID-506254,3389-3618-5260-5691,gold,5.00E+05
CID-167805,4956-1401-9670-9751,Shoppers,50000
CID-180573,7914-3019-2693-1290,Travellers,2.00E+05
CID-255754,5121-8625-1423-6210,gold,2.00E+05
CID-120346,4995-5140-7792-8204,Travellers,1.00E+05
CID-584090,3730-7735-8200-7531,Travellers,5.00E+05
CID-384140,3050-8289-2345-1435,gold,50000
CID-840563,3164-9997-4527-4251,Travellers,2.00E+05
CID-3351,7428-7281-8417-1388,Platinum,1.00E+05
CID-113469,9508-7907-9269-3299,Platinum,5.00E+05
CID-182355,3491-1360-8788-2665,Travellers,1.00E+05
CID-652845,5214-2231-3289-1333,Platinum,5.00E+05
CID-39597,4795-8793-6454-3267,gold,1.00E+05
CID-678141,1931-2108-4629-7318,Travellers,1.00E+05
CID-376627,8103-4664-2154-1576,Platinum,1.00E+05
CID-153701,7374-2498-1845-8887,gold,50000
CID-156908,4019-6826-7348-2456,Travellers,1.00E+05
CID-36892,7730-5022-1390-4046,gold,50000
CID-824882,7261-6876-3473-3683,gold,1.00E+05
CID-285359,1467-2441-7855-2722,gold,2.00E+05
CID-708533,8543-8476-8218-7708,Travellers,2.00E+05
CID-564772,3714-5659-3719-6602,Shoppers,2.00E+05
CID-16989,6694-4855-6475-6151,Shoppers,2.00E+05
CID-156037,4069-5856-2450-9105,gold,1.00E+05
CID-134374,5700-4974-1981-8629,Shoppers,2.00E+05
CID-105293,9760-1790-2603-5757,Platinum,50000
CID-883808,2990-9331-2242-6002,Platinum,2.00E+05
CID-636945,4245-4936-3863-2888,Platinum,50000
CID-273353,2234-1569-4426-3048,Shoppers,2.00E+05
CID-14177,4642-8791-2566-4988,Travellers,5.00E+05
CID-684527,6242-5465-9487-4542,Travellers,1.00E+05
CID-266386,9380-1035-8737-9964,Shoppers,5.00E+05
CID-25586,3789-5979-4399-8948,Shoppers,1.00E+05
CID-76778,3186-7300-3728-6532,Shoppers,1.00E+05
CID-349434,6129-3690-7382-9960,gold,1.00E+05
CID-630764,2466-8772-8565-8378,Shoppers,5.00E+05
CID-888126,6752-4968-4769-2396,Travellers,1.00E+05
CID-128315,2000-2523-8197-8567,gold,5.00E+05
CID-765845,4815-8273-9702-2190,gold,5.00E+05
CID-612288,2241-8331-3445-5848,gold,50000
CID-734857,5076-1127-3983-9640,gold,1.00E+05
CID-41996,7893-2694-2259-9438,gold,50000
CID-881187,6169-1984-7045-4731,gold,2.00E+05
CID-361000,2919-6995-7708-6747,Platinum,1.00E+05
CID-727140,5257-8427-1321-4575,Shoppers,5.00E+05
CID-550271,7275-2856-3723-2418,Travellers,50000
CID-431433,8455-5154-1174-7005,gold,1.00E+05
CID-369911,4345-6651-6266-1520,Shoppers,2.00E+05
CID-44781,3966-1688-4265-8587,Platinum,2.00E+05
CID-558218,6683-5432-2694-4477,Platinum,1.00E+05
CID-652658,7970-6039-7279-2653,Travellers,2.00E+05
CID-664211,8981-1355-6449-1377,gold,2.00E+05
CID-629596,7016-8747-6378-9591,Platinum,1.00E+05
CID-241072,4862-6582-8462-5459,Platinum,2.00E+05
CID-633231,4925-5806-5789-7705,gold,2.00E+05
CID-250785,2086-3482-1776-3905,Platinum,50000
CID-135127,2989-4167-4341-2158,Platinum,1.00E+05
CID-117197,1582-8662-4292-5986,Platinum,1.00E+05
CID-407488,3473-5841-8581-6948,gold,2.00E+05
CID-572083,5064-4899-6945-8969,Shoppers,1.00E+05
CID-494930,9768-7097-7411-5819,Platinum,5.00E+05
CID-74596,2396-4601-3308-1726,Travellers,1.00E+05
CID-567460,9904-6828-4187-3066,gold,1.00E+05
CID-348927,1963-2672-2424-8007,Shoppers,5.00E+05
CID-570295,4073-7517-3246-1583,gold,1.00E+05
CID-714887,3012-5811-4827-7347,Platinum,1.00E+05
CID-326008,3980-7736-8671-6039,Shoppers,1.00E+05
CID-251063,9087-1948-1485-8582,Platinum,5.00E+05
CID-751692,6194-5024-6368-7164,gold,5.00E+05
CID-471677,9742-9251-7248-9722,Travellers,1.00E+05
CID-747366,6590-1189-5502-5235,Shoppers,1.00E+05
CID-53081,3837-4605-3255-3462,gold,1.00E+05
CID-454587,4481-3173-5273-3107,Travellers,50000
CID-895175,1423-3505-4432-6301,Travellers,5.00E+05
CID-851059,6420-9045-9765-7902,Platinum,1.00E+05
CID-333932,8141-3812-7394-5914,Shoppers,50000
CID-427512,5767-6730-1626-2619,Shoppers,50000
CID-314885,4075-6896-9562-6282,Shoppers,50000
CID-102899,2716-6317-8532-4890,Platinum,1.00E+05
CID-314558,7588-5255-1047-6405,Travellers,50000
CID-869786,5644-6787-5115-9322,Shoppers,2.00E+05
CID-83215,7473-2465-1549-2741,Shoppers,50000
CID-12535,3628-3628-1814-6635,gold,1.00E+05
CID-87231,2711-7876-4163-5922,Shoppers,50000
CID-208113,2274-5981-8956-1908,Shoppers,1.00E+05
CID-486108,1384-2402-8193-3351,Travellers,1.00E+05
CID-844146,5541-2704-8080-8287,Travellers,1.00E+05
CID-852776,1246-4975-6998-5300,Travellers,1.00E+05
CID-432803,7352-6095-5446-1339,Platinum,50000
CID-302335,5592-4206-1678-4145,Travellers,2.00E+05
CID-542200,2561-9929-3212-4420,Travellers,1.00E+05
CID-749483,1703-5253-7158-1724,Platinum,50000
CID-755055,5167-7456-5618-9311,Travellers,2.00E+05
CID-725656,9109-1833-4709-6603,Shoppers,50000
CID-367044,5570-6793-2828-3513,Shoppers,2.00E+05
CID-20094,1923-3815-8150-4610,gold,1.00E+05
CID-127393,3073-3502-6762-2615,Platinum,1.00E+05
CID-493915,3629-7022-8078-8745,Travellers,2.00E+05
CID-125848,6102-7437-8567-5767,Travellers,1.00E+05
CID-444596,3008-9197-3595-6026,Shoppers,50000
CID-769477,7703-6541-7832-1810,Shoppers,1.00E+05
CID-503039,8219-2447-9572-7968,gold,1.00E+05
CID-524061,6712-4762-6015-2672,gold,1.00E+05
CID-234867,1300-7776-4026-4781,Shoppers,50000
CID-773323,3961-3093-5801-5100,gold,1.00E+05
CID-822798,9414-2278-7669-3500,Travellers,2.00E+05
CID-722251,7951-2561-9373-9011,Travellers,50000
CID-146690,7106-2395-2906-1942,Platinum,1.00E+05
CID-615417,7972-7501-5767-2931,Travellers,1.00E+05
CID-46678,2596-4563-4834-4216,Platinum,1.00E+05
CID-386363,5323-5451-2168-7685,gold,1.00E+05
CID-755745,1043-1045-4448-3977,Platinum,1.00E+05
CID-154986,7274-2917-9126-7282,Shoppers,1.00E+05
CID-579508,2986-2052-4169-6712,Travellers,50000
CID-202476,1142-3786-6502-2248,gold,2.00E+05
CID-652855,2898-6127-4983-9369,Shoppers,2.00E+05
CID-9185,4117-7703-2571-8593,Travellers,2.00E+05
CID-598896,2626-9769-6607-6771,Shoppers,1.00E+05
CID-283280,6349-1230-2617-9638,Platinum,2.00E+05
CID-603837,2116-3862-4831-1318,Shoppers,1.00E+05
CID-635849,2064-9202-9404-2481,Shoppers,1.00E+05
CID-719264,3762-1395-4219-9659,Travellers,2.00E+05
CID-869495,3310-2799-3940-5202,gold,1.00E+05
CID-769790,6946-1042-1714-6628,Travellers,5.00E+05
CID-756520,6455-2876-4930-1979,gold,5.00E+05
CID-12818,2942-3530-2955-2514,Platinum,2.00E+05
CID-176310,7642-7925-9437-8315,Travellers,1.00E+05
CID-31890,9663-5791-5193-4829,gold,5.00E+05
CID-101901,7241-8785-9941-5693,Shoppers,5.00E+05
CID-818322,3480-3150-5137-3784,Platinum,1.00E+05
CID-397686,3052-1696-2229-8246,Shoppers,2.00E+05
CID-880479,8340-9097-6942-1084,Travellers,2.00E+05
CID-94232,3100-8290-3707-1573,Travellers,1.00E+05
CID-143051,2598-6991-1279-2749,Travellers,5.00E+05
